trip_id,timestamp,hour,day_of_week,is_weekend,vehicle_id,vehicle_type,vehicle_lat,vehicle_lon,origin_lat,origin_lon,dest_lat,dest_lon,pickup_distance,pickup_eta,trip_distance,trip_duration,surge_multiplier,fare,user_preference,lat_bin,lon_bin,grid_id
TRIP_002470,2024-04-30 21:59:00,21,1,False,VEH_2123,Mini,12.998935,77.477075,12.90249,77.547089,13.075195,77.5896,13.11,35.94,19.71,49.19,1.12,362.25,fast,1290,7754,1290_7754
TRIP_002471,2024-06-27 11:06:00,11,3,False,VEH_1078,Sedan,12.906508,77.605188,13.058315,77.542752,12.918664,77.55692,18.15,50.02,15.58,38.25,1.06,442.97,balanced,1305,7754,1305_7754
TRIP_002472,2024-05-12 17:09:00,17,6,True,VEH_2035,SUV,13.01714,77.462183,13.144929,77.546942,13.06609,77.646409,16.89,47.74,13.86,44.89,1.24,610.25,balanced,1314,7754,1314_7754
TRIP_002473,2024-04-03 03:48:00,3,2,False,VEH_1985,Auto,12.928803,77.736808,13.127648,77.69568,12.944402,77.579834,22.52,33.35,23.89,36.73,1.11,392.41,fast,1312,7769,1312_7769
TRIP_002474,2024-04-27 13:18:00,13,5,True,VEH_2344,Sedan,12.995778,77.687361,13.070809,77.598334,12.861123,77.560481,12.73,23.92,23.63,42.95,1.17,626.62,balanced,1307,7759,1307_7759
TRIP_002475,2024-05-19 06:32:00,6,6,True,VEH_1677,SUV,13.089861,77.716409,13.07057,77.747747,13.107844,77.517002,4.01,5.88,25.29,33.42,1.04,751.22,balanced,1307,7774,1307_7774
TRIP_002476,2024-04-19 01:15:00,1,4,False,VEH_2271,Sedan,13.088792,77.689927,13.126522,77.539759,13.073664,77.553231,16.77,32.62,6.05,11.56,1.04,208.08,cheap,1312,7753,1312_7753
TRIP_002477,2024-03-03 09:39:00,9,6,True,VEH_0289,Auto,12.900995,77.473691,13.141471,77.55787,12.933669,77.546307,28.2,114.45,23.1,92.68,1.89,817.4,balanced,1314,7755,1314_7755
TRIP_002478,2024-04-30 16:40:00,16,1,False,VEH_2531,SUV,13.126643,77.496107,12.890043,77.507714,13.013175,77.697166,26.29,71.62,24.64,68.24,1.05,868.15,cheap,1289,7750,1289_7750
TRIP_002479,2024-04-28 02:24:00,2,6,True,VEH_0348,SUV,13.068173,77.722626,12.883031,77.6076,13.051516,77.68187,24.02,31.6,20.36,27.05,1.18,707.57,fast,1288,7760,1288_7760
TRIP_002480,2024-03-05 15:26:00,15,1,False,VEH_2692,Sedan,13.070283,77.538159,13.067002,77.503959,13.11768,77.51468,3.72,9.03,5.74,15.6,1.11,229.78,fast,1306,7750,1306_7750
TRIP_002481,2024-04-30 17:48:00,17,1,False,VEH_0707,SUV,12.930197,77.569069,12.98317,77.711078,12.905626,77.607983,16.45,63.99,14.09,49.12,1.93,1085.15,cheap,1298,7771,1298_7771
TRIP_002482,2024-02-15 23:36:00,23,3,False,VEH_0220,Sedan,13.031895,77.687222,13.135427,77.477083,13.088256,77.738904,25.47,37.21,28.78,45.66,1.03,658.95,cheap,1313,7747,1313_7747
TRIP_002483,2024-04-10 05:22:00,5,2,False,VEH_0228,SUV,12.937378,77.519443,12.922196,77.62393,13.110262,77.478438,11.43,19.58,26.14,49.26,1.07,789.26,balanced,1292,7762,1292_7762
TRIP_002484,2024-06-05 05:20:00,5,2,False,VEH_1104,Auto,12.888822,77.580113,13.011632,77.608951,13.126737,77.521711,13.98,26.5,15.88,33.97,1.18,300.53,cheap,1301,7760,1301_7760
TRIP_002485,2024-01-08 06:57:00,6,0,False,VEH_1417,SUV,13.143812,77.535383,13.124457,77.601526,12.979328,77.507235,7.47,11.99,19.06,28.46,1.0,629.4,balanced,1312,7760,1312_7760
TRIP_002486,2024-05-19 12:23:00,12,6,True,VEH_0542,Mini,12.88923,77.561162,12.982909,77.57799,13.087962,77.625264,10.56,21.66,12.73,29.76,1.04,246.04,fast,1298,7757,1298_7757
TRIP_002487,2024-01-16 16:26:00,16,1,False,VEH_1725,Auto,12.912471,77.658218,12.901786,77.611968,13.122167,77.544119,5.14,13.46,25.54,58.38,1.06,421.74,balanced,1290,7761,1290_7761
TRIP_002488,2024-06-23 16:52:00,16,6,True,VEH_1777,SUV,13.034739,77.532565,13.111968,77.61148,12.91327,77.622986,12.1,21.21,22.09,43.41,1.04,721.63,balanced,1311,7761,1311_7761
TRIP_002489,2024-06-12 09:25:00,9,2,False,VEH_2553,Mini,12.988061,77.62284,12.990049,77.712536,12.914041,77.512801,9.7,40.49,23.19,103.35,1.88,817.22,cheap,1299,7771,1299_7771
TRIP_002490,2024-01-27 15:10:00,15,5,True,VEH_2016,Mini,12.862755,77.482345,13.073266,77.740234,12.895675,77.680846,36.4,81.41,20.73,46.96,1.18,384.88,cheap,1307,7774,1307_7774
TRIP_002491,2024-05-11 09:50:00,9,5,True,VEH_2794,Auto,12.904202,77.691825,13.115883,77.599883,13.021289,77.639507,25.52,87.39,11.34,31.51,1.4,290.54,cheap,1311,7759,1311_7759
TRIP_002492,2024-06-23 01:14:00,1,6,True,VEH_1616,Auto,13.145149,77.461775,13.132836,77.468319,13.135225,77.479376,1.54,3.0,1.22,3.0,1.09,56.87,cheap,1313,7746,1313_7746
TRIP_002493,2024-05-14 08:23:00,8,1,False,VEH_2917,SUV,12.889654,77.681035,13.101126,77.541808,12.937031,77.450798,27.89,105.82,20.7,84.37,1.93,1550.81,fast,1310,7754,1310_7754
TRIP_002494,2024-02-08 05:57:00,5,3,False,VEH_2708,Mini,13.092534,77.517065,13.022481,77.472786,13.10126,77.640156,9.13,15.58,20.1,34.09,1.02,309.25,fast,1302,7747,1302_7747
TRIP_002495,2024-01-12 23:42:00,23,4,False,VEH_1237,SUV,12.965763,77.612071,13.087115,77.504797,12.96684,77.451838,17.78,31.5,14.53,30.86,1.02,492.47,balanced,1308,7750,1308_7750
TRIP_002496,2024-03-26 06:32:00,6,1,False,VEH_2865,Mini,12.959074,77.541307,13.098793,77.637278,13.122704,77.665717,18.66,27.66,4.06,8.16,1.06,105.0,cheap,1309,7763,1309_7763
TRIP_002497,2024-04-16 12:40:00,12,1,False,VEH_1802,SUV,13.007579,77.65565,12.997482,77.613304,12.945835,77.591191,4.71,9.66,6.21,13.08,1.03,274.12,fast,1299,7761,1299_7761
TRIP_002498,2024-01-15 05:58:00,5,0,False,VEH_2982,SUV,12.869596,77.629133,13.054988,77.495863,12.913438,77.60745,25.13,49.06,19.81,37.47,1.05,689.16,fast,1305,7749,1305_7749
TRIP_002499,2024-01-20 02:41:00,2,5,True,VEH_0940,SUV,12.889215,77.697102,13.127501,77.656105,13.076785,77.634963,26.82,40.33,6.08,10.0,1.13,287.84,fast,1312,7765,1312_7765
TRIP_002500,2024-06-12 23:01:00,23,2,False,VEH_2442,Auto,13.084794,77.468601,13.10216,77.580116,12.878286,77.612266,12.21,23.42,25.09,48.39,1.04,382.1,cheap,1310,7758,1310_7758
TRIP_002501,2024-03-06 14:36:00,14,2,False,VEH_1994,Sedan,12.893841,77.588313,13.078107,77.55705,13.070663,77.469796,20.73,48.53,9.47,20.3,1.11,284.33,balanced,1307,7755,1307_7755
TRIP_002502,2024-02-15 05:00:00,5,3,False,VEH_1691,Auto,12.911556,77.460966,13.096207,77.503971,13.137462,77.72014,21.02,43.47,23.82,36.63,1.04,374.79,balanced,1309,7750,1309_7750
TRIP_002503,2024-03-31 04:07:00,4,6,True,VEH_1590,Sedan,12.984751,77.489532,13.103423,77.711882,13.014263,77.486059,27.42,34.79,26.34,38.92,1.09,600.64,cheap,1310,7771,1310_7771
TRIP_002504,2024-03-24 01:30:00,1,6,True,VEH_0647,Sedan,13.04606,77.554331,13.071001,77.746056,12.890761,77.674951,20.92,28.73,21.43,34.3,1.12,519.1,cheap,1307,7774,1307_7774
TRIP_002505,2024-06-25 05:23:00,5,1,False,VEH_1768,Auto,12.990661,77.603799,12.863748,77.6767,12.995903,77.630106,16.14,24.59,15.51,23.84,1.05,247.6,fast,1286,7767,1286_7767
TRIP_002506,2024-03-16 01:48:00,1,5,True,VEH_0678,Sedan,12.940956,77.722698,13.123778,77.734642,13.140839,77.701936,20.33,29.26,4.01,5.99,1.05,166.26,balanced,1312,7773,1312_7773
TRIP_002507,2024-03-09 04:53:00,4,5,True,VEH_0488,Auto,12.951711,77.506045,13.069403,77.677255,13.071213,77.455747,22.66,36.38,23.95,42.21,1.08,384.59,cheap,1306,7767,1306_7767
TRIP_002508,2024-03-14 17:26:00,17,3,False,VEH_1615,Auto,13.113334,77.523716,13.046608,77.698846,13.027235,77.464042,20.33,87.65,25.48,126.12,1.98,972.11,fast,1304,7769,1304_7769
TRIP_002509,2024-06-20 16:54:00,16,3,False,VEH_1237,SUV,12.965763,77.612071,12.998673,77.481742,13.025365,77.70088,14.56,41.26,23.89,67.43,1.04,817.25,cheap,1299,7748,1299_7748
TRIP_002510,2024-01-16 19:03:00,19,1,False,VEH_1498,Sedan,12.906961,77.654967,12.994991,77.536682,12.991156,77.657262,16.1,62.7,13.05,48.47,1.58,601.16,fast,1299,7753,1299_7753
TRIP_002511,2024-01-03 00:12:00,0,2,False,VEH_0458,SUV,12.858456,77.729248,13.063008,77.556963,13.008362,77.716899,29.38,46.84,18.33,26.94,1.11,612.24,fast,1306,7755,1306_7755
TRIP_002512,2024-02-23 15:18:00,15,4,False,VEH_2814,Sedan,13.032212,77.739394,13.08422,77.629663,12.971458,77.733689,13.2,32.42,16.83,45.5,1.08,436.65,fast,1308,7762,1308_7762
TRIP_002513,2024-04-30 08:06:00,8,1,False,VEH_1260,SUV,13.13804,77.493223,12.894394,77.617499,13.012969,77.507888,30.2,119.98,17.72,80.14,1.71,1158.61,cheap,1289,7761,1289_7761
TRIP_002514,2024-05-16 21:37:00,21,3,False,VEH_1781,Mini,12.995476,77.689812,13.037545,77.451424,12.914784,77.52412,26.2,66.48,15.73,39.29,1.03,284.79,balanced,1303,7745,1303_7745
TRIP_002515,2024-03-25 15:28:00,15,0,False,VEH_0053,SUV,12.918683,77.721626,12.96204,77.656982,12.979168,77.618192,8.49,17.28,4.61,9.42,1.04,260.92,fast,1296,7765,1296_7765
TRIP_002516,2024-02-20 12:30:00,12,1,False,VEH_0008,Auto,13.077642,77.497898,13.006972,77.58798,12.894841,77.700268,12.51,29.39,17.39,46.4,1.05,301.33,fast,1300,7758,1300_7758
TRIP_002517,2024-02-10 19:53:00,19,5,True,VEH_1642,SUV,12.864676,77.494477,13.113756,77.604543,13.07676,77.516064,30.1,113.56,10.41,33.06,1.98,803.09,fast,1311,7760,1311_7760
TRIP_002518,2024-02-04 23:44:00,23,6,True,VEH_0476,SUV,12.890023,77.55569,13.114742,77.569139,13.006576,77.61119,24.99,38.04,12.84,21.02,1.42,656.74,cheap,1311,7756,1311_7756
TRIP_002519,2024-03-15 22:55:00,22,4,False,VEH_2722,Auto,12.932036,77.704301,12.859059,77.475226,13.03582,77.630723,26.07,39.4,25.85,48.07,1.2,459.96,fast,1285,7747,1285_7747
TRIP_002520,2024-02-21 21:55:00,21,2,False,VEH_2096,SUV,13.045461,77.540554,13.046261,77.706864,12.861082,77.678255,17.98,36.54,20.79,61.14,1.2,839.45,cheap,1304,7770,1304_7770
TRIP_002521,2024-06-03 09:23:00,9,0,False,VEH_1454,SUV,12.935403,77.672878,13.096864,77.566808,13.108056,77.622489,21.28,72.24,6.15,27.53,1.51,501.59,cheap,1309,7756,1309_7756
TRIP_002522,2024-06-18 06:49:00,6,1,False,VEH_2795,Mini,12.993059,77.488272,13.05615,77.456371,12.991043,77.722557,7.81,13.93,29.68,43.8,1.15,455.83,cheap,1305,7745,1305_7745
TRIP_002523,2024-05-12 23:01:00,23,6,True,VEH_2463,Auto,12.952466,77.650358,12.938001,77.482852,13.052329,77.739913,18.19,28.08,30.57,41.59,1.21,521.53,fast,1293,7748,1293_7748
TRIP_002524,2024-02-11 03:57:00,3,6,True,VEH_0225,Sedan,12.929394,77.474356,13.055411,77.648071,13.001875,77.648527,23.43,29.86,5.94,7.93,1.08,218.45,balanced,1305,7764,1305_7764
TRIP_002525,2024-01-26 12:20:00,12,4,False,VEH_0196,Sedan,13.016737,77.604988,13.00189,77.504311,12.973054,77.542461,11.01,31.92,5.22,15.42,1.11,209.48,balanced,1300,7750,1300_7750
TRIP_002526,2024-04-17 14:59:00,14,2,False,VEH_1729,SUV,12.884297,77.628823,13.123873,77.732267,12.965511,77.692765,28.85,64.25,18.09,42.58,1.01,652.89,balanced,1312,7773,1312_7773
TRIP_002527,2024-01-31 05:54:00,5,2,False,VEH_2633,SUV,13.018643,77.594253,12.997163,77.618664,13.042401,77.610208,3.56,6.44,5.1,8.26,1.05,279.08,balanced,1299,7761,1299_7761
TRIP_002528,2024-01-17 19:56:00,19,2,False,VEH_1123,Mini,12.992319,77.495938,12.9713,77.641453,12.937661,77.665713,15.91,67.77,4.56,15.22,1.82,233.49,cheap,1297,7764,1297_7764
TRIP_002529,2024-04-29 22:14:00,22,0,False,VEH_0539,Sedan,12.981882,77.595275,12.868514,77.68844,12.914351,77.71976,16.12,31.36,6.11,10.36,1.07,208.77,fast,1286,7768,1286_7768
TRIP_002530,2024-01-06 15:52:00,15,5,True,VEH_0047,Sedan,13.139309,77.728674,12.886977,77.675413,13.100383,77.526581,28.59,52.76,28.64,50.3,1.05,640.63,cheap,1288,7767,1288_7767
TRIP_002531,2024-01-16 23:46:00,23,1,False,VEH_0740,Mini,12.853702,77.574143,12.931519,77.685303,12.960877,77.463541,14.81,28.35,24.21,36.26,1.02,375.98,fast,1293,7768,1293_7768
TRIP_002532,2024-01-11 14:49:00,14,3,False,VEH_0226,Mini,12.902144,77.472519,13.147555,77.59588,13.025294,77.607216,30.33,84.21,13.63,29.92,1.1,275.96,balanced,1314,7759,1314_7759
TRIP_002533,2024-03-19 04:29:00,4,1,False,VEH_1771,SUV,12.900252,77.658515,13.127179,77.672792,12.927587,77.626607,25.24,43.52,22.71,34.48,1.12,801.98,fast,1312,7767,1312_7767
TRIP_002534,2024-01-30 20:58:00,20,1,False,VEH_2271,Sedan,13.088792,77.689927,13.028967,77.656896,13.093734,77.57236,7.54,26.7,11.63,50.09,1.42,534.02,fast,1302,7765,1302_7765
TRIP_002535,2024-05-10 14:53:00,14,4,False,VEH_1364,SUV,13.125753,77.614878,13.018088,77.743512,13.050099,77.668112,18.34,37.23,8.89,21.48,1.01,341.69,balanced,1301,7774,1301_7774
TRIP_002536,2024-03-23 06:37:00,6,5,True,VEH_0567,Auto,13.028117,77.602194,13.073457,77.492863,13.044268,77.627027,12.85,16.41,14.86,19.71,1.1,242.67,fast,1307,7749,1307_7749
TRIP_002537,2024-02-19 22:25:00,22,0,False,VEH_2824,Mini,12.948566,77.556168,12.850607,77.640554,12.992639,77.728516,14.2,22.53,18.42,34.97,1.19,332.82,fast,1285,7764,1285_7764
TRIP_002538,2024-01-16 01:18:00,1,1,False,VEH_0992,Mini,13.057953,77.555144,12.886275,77.720114,12.972703,77.569054,26.1,44.85,18.95,34.53,1.1,351.23,fast,1288,7772,1288_7772
TRIP_002539,2024-01-29 04:56:00,4,0,False,VEH_2923,SUV,12.896354,77.466763,12.984364,77.747865,13.070495,77.590614,31.95,56.13,19.51,37.79,1.19,685.47,fast,1298,7774,1298_7774
TRIP_002540,2024-02-15 22:29:00,22,3,False,VEH_2324,Sedan,12.985944,77.744885,12.897185,77.66621,13.125032,77.656266,13.02,25.24,25.31,42.58,1.02,603.8,fast,1289,7766,1289_7766
TRIP_002541,2024-04-28 12:08:00,12,6,True,VEH_2350,Sedan,12.992568,77.66601,13.129877,77.500385,13.115148,77.460394,23.52,42.95,4.62,10.0,1.19,203.42,cheap,1312,7750,1312_7750
TRIP_002542,2024-05-27 02:20:00,2,0,False,VEH_2240,Sedan,13.037143,77.529522,13.003083,77.748683,12.931813,77.594748,24.0,44.04,18.43,38.46,1.06,490.44,balanced,1300,7774,1300_7774
TRIP_002543,2024-02-10 20:02:00,20,5,True,VEH_0089,Mini,13.050359,77.616381,13.054616,77.580751,12.856433,77.658111,3.88,15.35,23.54,72.37,1.76,662.91,cheap,1305,7758,1305_7758
TRIP_002544,2024-04-10 02:15:00,2,2,False,VEH_0688,Auto,13.072376,77.454866,12.92721,77.660471,13.111254,77.591379,27.46,56.2,21.75,43.67,1.16,407.49,balanced,1292,7766,1292_7766
TRIP_002545,2024-04-20 12:28:00,12,5,True,VEH_1375,Sedan,13.040099,77.748259,12.980628,77.741042,12.935946,77.451276,6.65,14.88,31.73,60.21,1.06,745.45,balanced,1298,7774,1298_7774
TRIP_002546,2024-01-30 22:55:00,22,1,False,VEH_2277,Sedan,12.957636,77.528242,12.973562,77.619559,12.916376,77.517099,10.04,19.85,12.77,18.45,1.15,385.32,fast,1297,7761,1297_7761
TRIP_002547,2024-05-20 21:00:00,21,0,False,VEH_2498,Auto,12.91216,77.718465,12.959708,77.71684,12.921928,77.740105,5.28,15.59,4.89,12.58,1.04,102.36,fast,1295,7771,1295_7771
TRIP_002548,2024-04-23 17:48:00,17,1,False,VEH_0540,SUV,12.952058,77.493101,13.130612,77.646055,12.965455,77.557069,25.82,91.16,20.7,97.04,1.29,968.33,fast,1313,7764,1313_7764
TRIP_002549,2024-01-03 23:22:00,23,2,False,VEH_2399,Mini,12.854762,77.657554,13.049678,77.744533,12.85252,77.739206,23.59,46.89,21.89,31.84,1.01,322.09,fast,1304,7774,1304_7774
TRIP_002550,2024-03-09 09:05:00,9,5,True,VEH_1614,Mini,13.006195,77.585483,12.888012,77.507286,13.128516,77.626004,15.61,45.84,29.63,83.2,1.64,782.73,cheap,1288,7750,1288_7750
TRIP_002551,2024-03-22 17:25:00,17,4,False,VEH_2003,SUV,12.853869,77.605451,13.029011,77.712277,12.923953,77.579266,22.62,111.15,18.52,69.93,1.47,978.14,fast,1302,7771,1302_7771
TRIP_002552,2024-01-23 15:51:00,15,1,False,VEH_2178,SUV,13.064001,77.662536,13.078409,77.626214,13.076587,77.658436,4.24,10.77,3.49,7.31,1.04,234.08,fast,1307,7762,1307_7762
TRIP_002553,2024-05-30 10:13:00,10,3,False,VEH_1445,Sedan,12.850028,77.694614,12.870075,77.743777,12.986303,77.509366,5.77,20.86,28.46,126.42,1.89,1481.71,cheap,1287,7774,1287_7774
TRIP_002554,2024-06-20 02:39:00,2,3,False,VEH_1176,SUV,12.850659,77.556542,13.148075,77.576933,12.897851,77.509208,33.09,62.5,28.72,44.55,1.08,915.43,cheap,1314,7757,1314_7757
TRIP_002555,2024-03-22 04:44:00,4,4,False,VEH_1610,SUV,13.110139,77.596983,13.09136,77.579459,12.950616,77.495351,2.82,5.64,18.08,27.21,1.16,690.87,fast,1309,7757,1309_7757
TRIP_002556,2024-01-11 23:43:00,23,3,False,VEH_0154,Mini,12.91205,77.576043,13.003017,77.744067,12.850723,77.530931,20.8,33.12,28.59,56.51,1.14,462.4,balanced,1300,7774,1300_7774
TRIP_002557,2024-05-17 08:02:00,8,4,False,VEH_1751,Mini,12.890283,77.471524,13.082318,77.616667,13.113917,77.647489,26.48,117.87,4.84,17.48,1.96,252.12,balanced,1308,7761,1308_7761
TRIP_002558,2024-01-31 04:57:00,4,2,False,VEH_0606,Mini,13.113023,77.45278,12.970555,77.48299,13.076223,77.630442,16.15,34.46,19.8,42.13,1.17,363.64,balanced,1297,7748,1297_7748
TRIP_002559,2024-05-31 19:55:00,19,4,False,VEH_1015,Sedan,12.961306,77.564434,12.853576,77.705829,13.122724,77.60236,19.41,76.24,31.9,140.69,1.35,1128.7,cheap,1285,7770,1285_7770
TRIP_002560,2024-03-28 01:35:00,1,3,False,VEH_2445,Mini,12.938475,77.564437,13.101655,77.483692,13.066514,77.464467,20.11,36.26,4.42,6.42,1.04,118.58,balanced,1310,7748,1310_7748
TRIP_002561,2024-06-17 13:51:00,13,0,False,VEH_2088,Auto,12.899988,77.539856,13.090604,77.62709,13.040429,77.738429,23.17,50.04,13.26,26.53,1.02,232.03,balanced,1309,7762,1309_7762
TRIP_002562,2024-03-18 13:01:00,13,0,False,VEH_2402,Mini,13.07874,77.611439,13.116913,77.738241,12.872526,77.723777,14.35,29.89,27.17,56.11,1.19,520.06,fast,1311,7773,1311_7773
TRIP_002563,2024-02-06 16:07:00,16,1,False,VEH_2363,Auto,12.923586,77.661685,12.89471,77.655627,13.068169,77.619795,3.27,6.85,19.64,49.17,1.03,330.88,fast,1289,7765,1289_7765
TRIP_002564,2024-06-08 16:52:00,16,5,True,VEH_1325,Auto,13.006813,77.722802,13.018,77.701759,13.025436,77.657073,2.59,5.59,4.9,11.81,1.03,98.98,balanced,1301,7770,1301_7770
TRIP_002565,2024-02-08 00:15:00,0,3,False,VEH_1780,Sedan,12.96093,77.50262,12.917228,77.667198,12.927915,77.579821,18.45,32.71,9.53,15.2,1.1,302.14,cheap,1291,7766,1291_7766
TRIP_002566,2024-04-17 12:22:00,12,2,False,VEH_0119,Mini,13.068564,77.544103,12.997291,77.708186,13.003687,77.478965,19.43,57.62,24.8,49.94,1.12,451.9,fast,1299,7770,1299_7770
TRIP_002567,2024-03-01 16:36:00,16,4,False,VEH_2484,Sedan,13.114817,77.489238,13.052624,77.568828,13.044774,77.569381,11.03,28.14,0.87,3.0,1.03,107.94,balanced,1305,7756,1305_7756
TRIP_002568,2024-03-23 06:50:00,6,5,True,VEH_2021,SUV,12.858778,77.493667,13.116306,77.680659,13.104106,77.45689,35.02,41.75,24.23,28.91,1.18,875.03,balanced,1311,7768,1311_7768
TRIP_002569,2024-05-05 12:16:00,12,6,True,VEH_2671,Mini,12.868317,77.67554,12.878208,77.505905,12.879621,77.515271,18.39,32.08,1.03,3.0,1.17,80.69,fast,1287,7750,1287_7750
TRIP_002570,2024-03-05 10:34:00,10,1,False,VEH_2048,SUV,12.933555,77.664048,12.969058,77.601196,12.853996,77.546874,7.86,31.39,14.06,54.56,1.45,853.18,balanced,1296,7760,1296_7760
TRIP_002571,2024-02-26 11:17:00,11,0,False,VEH_0745,Mini,12.932789,77.539926,13.040047,77.727653,13.10212,77.652599,23.54,57.1,10.65,25.24,1.11,235.56,cheap,1304,7772,1304_7772
TRIP_002572,2024-05-30 05:00:00,5,3,False,VEH_2506,Auto,13.091351,77.545106,12.980011,77.564922,12.964267,77.508843,12.54,22.68,6.31,9.28,1.08,121.0,fast,1298,7756,1298_7756
TRIP_002573,2024-04-21 22:10:00,22,6,True,VEH_1454,SUV,12.935403,77.672878,12.891657,77.574295,12.920787,77.69186,11.72,16.94,13.13,21.01,1.2,538.41,balanced,1289,7757,1289_7757
TRIP_002574,2024-06-04 22:48:00,22,1,False,VEH_0309,SUV,12.889648,77.611822,13.149836,77.739576,13.040434,77.59109,32.02,53.58,20.13,31.38,1.19,696.79,cheap,1314,7773,1314_7773
TRIP_002575,2024-05-11 00:05:00,0,5,True,VEH_0279,Auto,13.10553,77.705702,13.108268,77.59914,13.053383,77.458021,11.52,19.32,16.43,25.55,1.17,282.49,balanced,1310,7759,1310_7759
TRIP_002576,2024-04-08 21:48:00,21,0,False,VEH_1708,Sedan,13.034895,77.543732,13.021418,77.530237,12.916963,77.559426,2.09,5.66,12.02,34.41,1.18,404.94,balanced,1302,7753,1302_7753
TRIP_002577,2024-03-04 19:04:00,19,0,False,VEH_0702,SUV,12.853555,77.608825,12.859195,77.515089,13.134934,77.670787,10.16,47.86,34.94,138.17,1.87,2313.07,fast,1285,7751,1285_7751
TRIP_002578,2024-05-26 20:03:00,20,6,True,VEH_1618,SUV,12.906955,77.581866,13.116531,77.576609,12.995906,77.673407,23.27,78.49,16.99,53.52,1.31,744.06,cheap,1311,7757,1311_7757
TRIP_002579,2024-01-21 21:55:00,21,6,True,VEH_2051,Sedan,13.146257,77.603424,12.868455,77.450461,12.919138,77.525097,34.99,63.81,9.84,17.29,1.17,292.12,cheap,1286,7745,1286_7745
TRIP_002580,2024-06-13 17:28:00,17,3,False,VEH_0005,Mini,12.915591,77.601607,12.990633,77.592703,13.036262,77.553738,8.39,37.74,6.59,22.99,1.8,268.24,cheap,1299,7759,1299_7759
TRIP_002581,2024-03-24 06:37:00,6,6,True,VEH_0500,SUV,12.86044,77.47017,12.917793,77.63479,12.89018,77.488445,18.92,23.42,16.13,23.11,1.09,533.02,fast,1291,7763,1291_7763
TRIP_002582,2024-03-05 11:28:00,11,1,False,VEH_0184,Mini,12.870687,77.644263,13.052336,77.46437,13.148537,77.647511,28.03,66.7,22.5,46.92,1.04,345.71,fast,1305,7746,1305_7746
TRIP_002583,2024-05-14 09:27:00,9,1,False,VEH_1328,Mini,13.113326,77.609429,13.148584,77.518182,12.963539,77.609373,10.61,41.09,22.78,95.08,1.81,779.95,balanced,1314,7751,1314_7751
TRIP_002584,2024-03-17 05:51:00,5,6,True,VEH_2635,SUV,13.12484,77.451254,13.085131,77.677436,13.088746,77.535609,24.84,38.06,15.34,20.38,1.14,564.61,balanced,1308,7767,1308_7767
TRIP_002585,2024-03-04 11:42:00,11,0,False,VEH_2562,Sedan,13.059413,77.666723,13.000891,77.628218,12.984122,77.592441,7.72,16.07,4.29,10.0,1.19,210.28,balanced,1300,7762,1300_7762
TRIP_002586,2024-05-30 05:33:00,5,3,False,VEH_1294,SUV,13.070776,77.595051,12.9521,77.489241,13.041691,77.495064,17.45,25.15,9.96,18.43,1.08,425.88,balanced,1295,7748,1295_7748
TRIP_002587,2024-06-19 22:41:00,22,2,False,VEH_2026,Mini,12.901532,77.676205,12.99226,77.735077,12.973453,77.746148,11.92,19.31,2.41,4.08,1.16,95.51,balanced,1299,7773,1299_7773
TRIP_002588,2024-05-12 13:13:00,13,6,True,VEH_2797,SUV,12.892801,77.620268,13.065274,77.673888,12.873529,77.517448,20.0,38.86,27.19,51.92,1.06,877.91,balanced,1306,7767,1306_7767
TRIP_002589,2024-02-04 22:04:00,22,6,True,VEH_2391,Mini,12.863645,77.671755,12.88443,77.618083,13.074497,77.501875,6.25,7.56,24.56,37.61,1.35,458.42,fast,1288,7761,1288_7761
TRIP_002590,2024-04-27 06:31:00,6,5,True,VEH_0943,Auto,12.85654,77.469342,12.996225,77.576756,12.970309,77.509011,19.38,23.74,7.87,10.88,1.18,159.72,balanced,1299,7757,1299_7757
TRIP_002591,2024-06-08 15:43:00,15,5,True,VEH_2592,Auto,12.970642,77.544872,12.98943,77.475768,12.993607,77.638113,7.76,18.02,17.57,30.65,1.03,266.67,balanced,1298,7747,1298_7747
TRIP_002592,2024-06-14 03:01:00,3,4,False,VEH_1475,Sedan,12.925994,77.641556,13.086698,77.479225,12.926657,77.601383,25.03,44.56,22.14,39.26,1.01,484.98,cheap,1308,7747,1308_7747
TRIP_002593,2024-03-23 15:20:00,15,5,True,VEH_2235,Mini,12.956637,77.62567,13.025852,77.482304,13.110112,77.680166,17.31,31.34,23.35,45.52,1.08,366.38,balanced,1302,7748,1302_7748
TRIP_002594,2024-06-20 00:42:00,0,3,False,VEH_0731,Sedan,12.875708,77.635585,13.003376,77.450469,12.929551,77.732021,24.54,41.82,31.53,54.41,1.04,667.93,cheap,1300,7745,1300_7745
TRIP_002595,2024-05-03 21:57:00,21,4,False,VEH_2182,Auto,12.851608,77.601363,13.042333,77.712971,13.066209,77.626734,24.37,61.08,9.69,24.76,1.13,201.95,balanced,1304,7771,1304_7771
TRIP_002596,2024-02-20 01:22:00,1,1,False,VEH_1475,Sedan,12.925994,77.641556,12.88449,77.487289,12.989425,77.672883,17.31,35.95,23.22,37.51,1.17,583.43,cheap,1288,7748,1288_7748
